6042496,HDR,09/13/2023,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060272,HDR,11/14/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063352,HDR,12/14/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6043946,HDR,09/26/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063407,HDR,12/15/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6047878,HDR,10/25/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6062950,HDR,12/11/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6058136,HDR,11/11/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6049961,HDR,11/03/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6041533,PDR,09/02/2023,Denied,Not Applicable,Not Applicable,Not Applicable,Needed,Not Applicable,Not Applicable,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6046163,HDR,10/16/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,12/19/2023 05:00:01 AM
6049093,HDR,10/31/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060600,HDR,11/17/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6061513,HDR,11/27/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6045867,HDR,10/13/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6062212,HDR,12/04/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060074,HDR,11/13/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,12/19/2023 05:00:01 AM
6050468,HDR,11/05/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6045119,HDR,10/06/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Copy of DMV license needed,12/19/2023 05:00:01 AM
6047665,HDR,10/24/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063279,HDR,12/14/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6041791,HDR,09/06/2023,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,12/19/2023 05:00:01 AM
6050946,HDR,11/07/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6041893,HDR,09/07/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6043440,HDR,09/21/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6050297,HDR,11/04/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063242,HDR,12/13/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063062,HDR,12/11/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6053109,HDR,11/09/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Complete,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061190,HDR,11/23/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6050765,HDR,11/06/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6062834,HDR,12/09/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063121,HDR,12/12/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6058270,HDR,11/11/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6042999,HDR,09/18/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061036,HDR,11/21/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060420,HDR,11/16/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6047782,HDR,10/25/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6062891,HDR,12/10/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6042531,HDR,09/13/2023,Denied,Not Applicable,Needed,Complete,Needed,Needed,Complete,Copy of DMV license needed,12/19/2023 05:00:01 AM
6050545,HDR,11/06/2023,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6051212,HDR,11/07/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6060098,HDR,11/13/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6051493,HDR,11/08/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6041720,HDR,09/05/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6050515,HDR,11/06/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063440,HDR,12/16/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061808,HDR,11/29/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6062293,HDR,12/04/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061787,HDR,11/29/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061867,HDR,11/30/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6044617,HDR,10/02/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6043546,HDR,09/22/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6062951,HDR,12/11/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6042893,HDR,09/16/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6048704,HDR,10/28/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6061173,HDR,11/23/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6049409,HDR,11/01/2023,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061455,HDR,11/27/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061615,HDR,11/28/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063443,HDR,12/16/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060834,HDR,11/20/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6045564,HDR,10/10/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060995,HDR,11/21/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060633,HDR,11/17/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6049935,HDR,11/03/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6063054,HDR,12/11/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061788,HDR,11/29/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063457,HDR,12/16/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063518,HDR,12/17/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063250,HDR,12/13/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6047367,HDR,10/23/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6046908,HDR,10/20/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063392,HDR,12/15/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6050676,HDR,11/06/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061037,HDR,11/21/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6044509,HDR,09/30/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061389,HDR,11/26/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061705,HDR,11/29/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6051528,HDR,11/08/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6062578,HDR,12/07/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6044972,HDR,10/05/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6050146,HDR,11/03/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060136,HDR,11/13/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Copy of DMV license needed,12/19/2023 05:00:01 AM
6044491,HDR,09/30/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060548,HDR,11/17/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,12/19/2023 05:00:01 AM
6046023,HDR,10/14/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6063414,HDR,12/15/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060774,HDR,11/19/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6062875,HDR,12/10/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6047427,HDR,10/23/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061585,HDR,11/27/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6050312,HDR,11/04/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6045438,HDR,10/10/2023,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6060262,HDR,11/14/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6051383,HDR,11/08/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6050865,HDR,11/07/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6062196,HDR,12/03/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060803,HDR,11/19/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6048873,HDR,10/30/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6059061,HDR,11/12/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6061499,HDR,11/27/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6045211,HDR,10/06/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6048952,HDR,10/30/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6062179,HDR,12/03/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6059299,HDR,11/12/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6045279,HDR,10/07/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6044241,HDR,09/28/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060821,HDR,11/19/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6051060,HDR,11/07/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6044373,HDR,09/29/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6056865,HDR,11/10/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060519,HDR,11/16/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6049746,HDR,11/02/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061182,HDR,11/23/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060413,HDR,11/16/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6045895,HDR,10/13/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6063358,HDR,12/14/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6062557,HDR,12/07/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063230,HDR,12/13/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6053308,HDR,11/09/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,12/19/2023 05:00:01 AM
6060574,HDR,11/17/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6048132,HDR,10/26/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Copy of DMV license needed,12/19/2023 05:00:01 AM
6061430,HDR,11/26/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6043019,HDR,09/18/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,12/19/2023 05:00:01 AM
6062007,HDR,12/01/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061340,HDR,11/25/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6062914,HDR,12/10/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6048176,HDR,10/26/2023,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6061553,HDR,11/27/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,12/19/2023 05:00:01 AM
6060887,HDR,11/20/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060980,HDR,11/21/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6049650,HDR,11/02/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6054609,HDR,11/09/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Complete,Not Applicable,12/19/2023 05:00:01 AM
6060904,HDR,11/20/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6049343,HDR,10/31/2023,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,12/19/2023 05:00:01 AM
6063610,HDR,12/18/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6061937,HDR,11/30/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6062501,HDR,12/06/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6062624,HDR,12/07/2023,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6060688,HDR,11/18/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6050943,HDR,11/07/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6048317,HDR,10/27/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
6049943,HDR,11/03/2023,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6063191,HDR,12/13/2023,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6043902,HDR,09/25/2023,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6049782,HDR,11/02/2023,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,12/19/2023 05:00:01 AM
6042237,HDR,09/11/2023,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,12/19/2023 05:00:01 AM
